,FR,CH,AT,SI,GR
2015-01-14 13:00:00,-0.049846,-0.049846,-0.049846,-0.049846,-0.049846
2015-01-14 14:00:00,-0.052189,-0.052189,-0.052189,-0.052189,-0.052189
2015-01-14 15:00:00,-0.052825,-0.052825,-0.052825,-0.052825,-0.052825
2015-01-14 16:00:00,-0.056532,-0.056532,-0.056532,-0.056532,-0.056532
2015-01-14 17:00:00,-0.057895,-0.057895,-0.057895,-0.057895,-0.057895
2015-01-14 18:00:00,-0.054745,-0.054745,-0.054745,-0.054745,-0.054745
2015-01-14 19:00:00,-0.052805,-0.052805,-0.052805,-0.052805,-0.052805
2015-01-14 20:00:00,-0.05023,-0.05023,-0.05023,-0.05023,-0.05023
2015-01-14 21:00:00,-0.046879,-0.046879,-0.046879,-0.046879,-0.046879
2015-01-14 22:00:00,-0.044698,-0.044698,-0.044698,-0.044698,-0.044698
2015-01-14 23:00:00,-0.040494,-0.040494,-0.040494,-0.040494,-0.040494
2015-01-15 00:00:00,-0.036188,-0.036188,-0.036188,-0.036188,-0.036188
2015-01-15 01:00:00,-0.034308,-0.034308,-0.034308,-0.034308,-0.034308
2015-01-15 02:00:00,-0.033136,-0.033136,-0.033136,-0.033136,-0.033136
2015-01-15 03:00:00,-0.033343,-0.033343,-0.033343,-0.033343,-0.033343
2015-01-15 04:00:00,-0.034931,-0.034931,-0.034931,-0.034931,-0.034931
2015-01-15 05:00:00,-0.040218,-0.040218,-0.040218,-0.040218,-0.040218
2015-01-15 06:00:00,-0.047652,-0.047652,-0.047652,-0.047652,-0.047652
2015-01-15 07:00:00,-0.052404,-0.052404,-0.052404,-0.052404,-0.052404
2015-01-15 08:00:00,-0.053254,-0.053254,-0.053254,-0.053254,-0.053254
2015-01-15 09:00:00,-0.051393,-0.051393,-0.051393,-0.051393,-0.051393
2015-01-15 10:00:00,-0.048513,-0.048513,-0.048513,-0.048513,-0.048513
2015-01-15 11:00:00,-0.045357,-0.045357,-0.045357,-0.045357,-0.045357
2015-01-15 12:00:00,-0.043209,-0.043209,-0.043209,-0.043209,-0.043209
2015-01-15 13:00:00,-0.04566,-0.04566,-0.04566,-0.04566,-0.04566
2015-01-15 14:00:00,-0.049691,-0.049691,-0.049691,-0.049691,-0.049691
2015-01-15 15:00:00,-0.051776,-0.051776,-0.051776,-0.051776,-0.051776
2015-01-15 16:00:00,-0.055305,-0.055305,-0.055305,-0.055305,-0.055305
2015-01-15 17:00:00,-0.056315,-0.056315,-0.056315,-0.056315,-0.056315
2015-01-15 18:00:00,-0.054695,-0.054695,-0.054695,-0.054695,-0.054695
2015-01-15 19:00:00,-0.05325,-0.05325,-0.05325,-0.05325,-0.05325
2015-01-15 20:00:00,-0.04975,-0.04975,-0.04975,-0.04975,-0.04975
2015-01-15 21:00:00,-0.048,-0.048,-0.048,-0.048,-0.048
2015-01-15 22:00:00,-0.046125,-0.046125,-0.046125,-0.046125,-0.046125
2015-01-15 23:00:00,-0.04314,-0.04314,-0.04314,-0.04314,-0.04314
2015-01-16 00:00:00,-0.041655,-0.041655,-0.041655,-0.041655,-0.041655
2015-01-16 01:00:00,-0.040155,-0.040155,-0.040155,-0.040155,-0.040155
2015-01-16 02:00:00,-0.038915,-0.038915,-0.038915,-0.038915,-0.038915
2015-01-16 03:00:00,-0.03801,-0.03801,-0.03801,-0.03801,-0.03801
2015-01-16 04:00:00,-0.03716,-0.03716,-0.03716,-0.03716,-0.03716
2015-01-16 05:00:00,-0.039325,-0.039325,-0.039325,-0.039325,-0.039325
2015-01-16 06:00:00,-0.043497,-0.043497,-0.043497,-0.043497,-0.043497
2015-01-16 07:00:00,-0.046925,-0.046925,-0.046925,-0.046925,-0.046925
2015-01-16 08:00:00,-0.049846,-0.049846,-0.049846,-0.049846,-0.049846
2015-01-16 09:00:00,-0.049886,-0.049886,-0.049886,-0.049886,-0.049886
2015-01-16 10:00:00,-0.046199,-0.046199,-0.046199,-0.046199,-0.046199
2015-01-16 11:00:00,-0.04206,-0.04206,-0.04206,-0.04206,-0.04206
2015-01-16 12:00:00,-0.03834,-0.03834,-0.03834,-0.03834,-0.03834
2015-01-16 13:00:00,-0.036076,-0.036076,-0.036076,-0.036076,-0.036076
2015-01-16 14:00:00,-0.037397,-0.037397,-0.037397,-0.037397,-0.037397
2015-01-16 15:00:00,-0.040401,-0.040401,-0.040401,-0.040401,-0.040401
2015-01-16 16:00:00,-0.046667,-0.046667,-0.046667,-0.046667,-0.046667
2015-01-16 17:00:00,-0.051666,-0.051666,-0.051666,-0.051666,-0.051666
2015-01-16 18:00:00,-0.05197,-0.05197,-0.05197,-0.05197,-0.05197
2015-01-16 19:00:00,-0.049195,-0.049195,-0.049195,-0.049195,-0.049195
2015-01-16 20:00:00,-0.04385,-0.04385,-0.04385,-0.04385,-0.04385
2015-01-16 21:00:00,-0.041106,-0.041106,-0.041106,-0.041106,-0.041106
2015-01-16 22:00:00,-0.040268,-0.040268,-0.040268,-0.040268,-0.040268
2015-01-16 23:00:00,-0.038874,-0.038874,-0.038874,-0.038874,-0.038874
2015-01-17 00:00:00,-0.03642,-0.03642,-0.03642,-0.03642,-0.03642
2015-01-17 01:00:00,-0.033338,-0.033338,-0.033338,-0.033338,-0.033338
2015-01-17 02:00:00,-0.030353,-0.030353,-0.030353,-0.030353,-0.030353
2015-01-17 03:00:00,-0.02901,-0.02901,-0.02901,-0.02901,-0.02901
2015-01-17 04:00:00,-0.02896,-0.02896,-0.02896,-0.02896,-0.02896
2015-01-17 05:00:00,-0.02945,-0.02945,-0.02945,-0.02945,-0.02945
2015-01-17 06:00:00,-0.031515,-0.031515,-0.031515,-0.031515,-0.031515
2015-01-17 07:00:00,-0.033507,-0.033507,-0.033507,-0.033507,-0.033507
2015-01-17 08:00:00,-0.034644,-0.034644,-0.034644,-0.034644,-0.034644
2015-01-17 09:00:00,-0.035658,-0.035658,-0.035658,-0.035658,-0.035658
2015-01-17 10:00:00,-0.036236,-0.036236,-0.036236,-0.036236,-0.036236
2015-01-17 11:00:00,-0.036359,-0.036359,-0.036359,-0.036359,-0.036359
2015-01-17 12:00:00,-0.034604,-0.034604,-0.034604,-0.034604,-0.034604
2015-01-17 13:00:00,-0.032432,-0.032432,-0.032432,-0.032432,-0.032432
2015-01-17 14:00:00,-0.033428,-0.033428,-0.033428,-0.033428,-0.033428
2015-01-17 15:00:00,-0.038249,-0.038249,-0.038249,-0.038249,-0.038249
2015-01-17 16:00:00,-0.046669,-0.046669,-0.046669,-0.046669,-0.046669
2015-01-17 17:00:00,-0.05199,-0.05199,-0.05199,-0.05199,-0.05199
2015-01-17 18:00:00,-0.053434,-0.053434,-0.053434,-0.053434,-0.053434
2015-01-17 19:00:00,-0.052996,-0.052996,-0.052996,-0.052996,-0.052996
2015-01-17 20:00:00,-0.053204,-0.053204,-0.053204,-0.053204,-0.053204
2015-01-17 21:00:00,-0.049203,-0.049203,-0.049203,-0.049203,-0.049203
2015-01-17 22:00:00,-0.040432,-0.040432,-0.040432,-0.040432,-0.040432
2015-01-17 23:00:00,-0.036533,-0.036533,-0.036533,-0.036533,-0.036533
2015-01-18 00:00:00,-0.033934,-0.033934,-0.033934,-0.033934,-0.033934
2015-01-18 01:00:00,-0.030441,-0.030441,-0.030441,-0.030441,-0.030441
2015-01-18 02:00:00,-0.027267,-0.027267,-0.027267,-0.027267,-0.027267
2015-01-18 03:00:00,-0.026142,-0.026142,-0.026142,-0.026142,-0.026142
2015-01-18 04:00:00,-0.029406,-0.029406,-0.029406,-0.029406,-0.029406
2015-01-18 05:00:00,-0.036195,-0.036195,-0.036195,-0.036195,-0.036195
2015-01-18 06:00:00,-0.049189,-0.049189,-0.049189,-0.049189,-0.049189
2015-01-18 07:00:00,-0.061453,-0.061453,-0.061453,-0.061453,-0.061453
2015-01-18 08:00:00,-0.062884,-0.062884,-0.062884,-0.062884,-0.062884
2015-01-18 09:00:00,-0.056188,-0.056188,-0.056188,-0.056188,-0.056188
2015-01-18 10:00:00,-0.048359,-0.048359,-0.048359,-0.048359,-0.048359
2015-01-18 11:00:00,-0.044012,-0.044012,-0.044012,-0.044012,-0.044012
2015-01-18 12:00:00,-0.043344,-0.043344,-0.043344,-0.043344,-0.043344
2015-01-18 13:00:00,-0.045694,-0.045694,-0.045694,-0.045694,-0.045694
2015-01-18 14:00:00,-0.050693,-0.050693,-0.050693,-0.050693,-0.050693
2015-01-18 15:00:00,-0.057235,-0.057235,-0.057235,-0.057235,-0.057235
2015-01-18 16:00:00,-0.065365,-0.065365,-0.065365,-0.065365,-0.065365
2015-01-18 17:00:00,-0.069353,-0.069353,-0.069353,-0.069353,-0.069353
2015-01-18 18:00:00,-0.065976,-0.065976,-0.065976,-0.065976,-0.065976
2015-01-18 19:00:00,-0.059773,-0.059773,-0.059773,-0.059773,-0.059773
2015-01-18 20:00:00,-0.054621,-0.054621,-0.054621,-0.054621,-0.054621
2015-01-18 21:00:00,-0.053291,-0.053291,-0.053291,-0.053291,-0.053291
2015-01-18 22:00:00,-0.050291,-0.050291,-0.050291,-0.050291,-0.050291
2015-01-18 23:00:00,-0.047421,-0.047421,-0.047421,-0.047421,-0.047421
2015-01-19 00:00:00,-0.04607,-0.04607,-0.04607,-0.04607,-0.04607
2015-01-19 01:00:00,-0.044095,-0.044095,-0.044095,-0.044095,-0.044095
2015-01-19 02:00:00,-0.043265,-0.043265,-0.043265,-0.043265,-0.043265
2015-01-19 03:00:00,-0.04323,-0.04323,-0.04323,-0.04323,-0.04323
2015-01-19 04:00:00,-0.04712,-0.04712,-0.04712,-0.04712,-0.04712
2015-01-19 05:00:00,-0.06021,-0.06021,-0.06021,-0.06021,-0.06021
2015-01-19 06:00:00,-0.067137,-0.067137,-0.067137,-0.067137,-0.067137
2015-01-19 07:00:00,-0.07192,-0.07192,-0.07192,-0.07192,-0.07192
2015-01-19 08:00:00,-0.078505,-0.078505,-0.078505,-0.078505,-0.078505
2015-01-19 09:00:00,-0.073194,-0.073194,-0.073194,-0.073194,-0.073194
2015-01-19 10:00:00,-0.065826,-0.065826,-0.065826,-0.065826,-0.065826
2015-01-19 11:00:00,-0.059498,-0.059498,-0.059498,-0.059498,-0.059498
2015-01-19 12:00:00,-0.055518,-0.055518,-0.055518,-0.055518,-0.055518
2015-01-19 13:00:00,-0.056991,-0.056991,-0.056991,-0.056991,-0.056991
2015-01-19 14:00:00,-0.062619,-0.062619,-0.062619,-0.062619,-0.062619
2015-01-19 15:00:00,-0.074517,-0.074517,-0.074517,-0.074517,-0.074517
2015-01-19 16:00:00,-0.0852,-0.0852,-0.0852,-0.0852,-0.0852
2015-01-19 17:00:00,-0.08902,-0.08902,-0.08902,-0.08902,-0.08902
2015-01-19 18:00:00,-0.084495,-0.084495,-0.084495,-0.084495,-0.084495
2015-01-19 19:00:00,-0.071905,-0.071905,-0.071905,-0.071905,-0.071905
2015-01-19 20:00:00,-0.063625,-0.063625,-0.063625,-0.063625,-0.063625
2015-01-19 21:00:00,-0.066282,-0.066282,-0.066282,-0.066282,-0.066282
2015-01-19 22:00:00,-0.061907,-0.061907,-0.061907,-0.061907,-0.061907
2015-01-19 23:00:00,-0.051495,-0.051495,-0.051495,-0.051495,-0.051495
2015-01-20 00:00:00,-0.048695,-0.048695,-0.048695,-0.048695,-0.048695
2015-01-20 01:00:00,-0.047055,-0.047055,-0.047055,-0.047055,-0.047055
2015-01-20 02:00:00,-0.04471,-0.04471,-0.04471,-0.04471,-0.04471
2015-01-20 03:00:00,-0.044155,-0.044155,-0.044155,-0.044155,-0.044155
2015-01-20 04:00:00,-0.04664,-0.04664,-0.04664,-0.04664,-0.04664
2015-01-20 05:00:00,-0.05134,-0.05134,-0.05134,-0.05134,-0.05134
2015-01-20 06:00:00,-0.0572,-0.0572,-0.0572,-0.0572,-0.0572
2015-01-20 07:00:00,-0.07,-0.07,-0.07,-0.07,-0.07
2015-01-20 08:00:00,-0.0751,-0.0751,-0.0751,-0.0751,-0.0751
2015-01-20 09:00:00,-0.066682,-0.066682,-0.066682,-0.066682,-0.066682
2015-01-20 10:00:00,-0.060939,-0.060939,-0.060939,-0.060939,-0.060939
2015-01-20 11:00:00,-0.056889,-0.056889,-0.056889,-0.056889,-0.056889
2015-01-20 12:00:00,-0.055042,-0.055042,-0.055042,-0.055042,-0.055042
2015-01-20 13:00:00,-0.055338,-0.055338,-0.055338,-0.055338,-0.055338
2015-01-20 14:00:00,-0.058641,-0.058641,-0.058641,-0.058641,-0.058641
2015-01-20 15:00:00,-0.065117,-0.065117,-0.065117,-0.065117,-0.065117
2015-01-20 16:00:00,-0.082576,-0.082576,-0.082576,-0.082576,-0.082576
2015-01-20 17:00:00,-0.109125,-0.109125,-0.109125,-0.109125,-0.109125
2015-01-20 18:00:00,-0.107663,-0.107663,-0.107663,-0.107663,-0.107663
2015-01-20 19:00:00,-0.079348,-0.079348,-0.079348,-0.079348,-0.079348
2015-01-20 20:00:00,-0.06167,-0.06167,-0.06167,-0.06167,-0.06167
2015-01-20 21:00:00,-0.056852,-0.056852,-0.056852,-0.056852,-0.056852
2015-01-20 22:00:00,-0.053477,-0.053477,-0.053477,-0.053477,-0.053477
2015-01-20 23:00:00,-0.049497,-0.049497,-0.049497,-0.049497,-0.049497
2015-01-21 00:00:00,-0.04574,-0.04574,-0.04574,-0.04574,-0.04574
2015-01-21 01:00:00,-0.042775,-0.042775,-0.042775,-0.042775,-0.042775
2015-01-21 02:00:00,-0.04155,-0.04155,-0.04155,-0.04155,-0.04155
2015-01-21 03:00:00,-0.04242,-0.04242,-0.04242,-0.04242,-0.04242
2015-01-21 04:00:00,-0.044045,-0.044045,-0.044045,-0.044045,-0.044045
2015-01-21 05:00:00,-0.048388,-0.048388,-0.048388,-0.048388,-0.048388
2015-01-21 06:00:00,-0.058322,-0.058322,-0.058322,-0.058322,-0.058322
2015-01-21 07:00:00,-0.071427,-0.071427,-0.071427,-0.071427,-0.071427
2015-01-21 08:00:00,-0.077313,-0.077313,-0.077313,-0.077313,-0.077313
2015-01-21 09:00:00,-0.072296,-0.072296,-0.072296,-0.072296,-0.072296
2015-01-21 10:00:00,-0.066224,-0.066224,-0.066224,-0.066224,-0.066224
2015-01-21 11:00:00,-0.060092,-0.060092,-0.060092,-0.060092,-0.060092
2015-01-21 12:00:00,-0.055113,-0.055113,-0.055113,-0.055113,-0.055113
2015-01-21 13:00:00,-0.054457,-0.054457,-0.054457,-0.054457,-0.054457
2015-01-21 14:00:00,-0.056112,-0.056112,-0.056112,-0.056112,-0.056112
2015-01-21 15:00:00,-0.061392,-0.061392,-0.061392,-0.061392,-0.061392
2015-01-21 16:00:00,-0.078414,-0.078414,-0.078414,-0.078414,-0.078414
2015-01-21 17:00:00,-0.089826,-0.089826,-0.089826,-0.089826,-0.089826
2015-01-21 18:00:00,-0.083742,-0.083742,-0.083742,-0.083742,-0.083742
2015-01-21 19:00:00,-0.069458,-0.069458,-0.069458,-0.069458,-0.069458
2015-01-21 20:00:00,-0.056496,-0.056496,-0.056496,-0.056496,-0.056496
2015-01-21 21:00:00,-0.052772,-0.052772,-0.052772,-0.052772,-0.052772
2015-01-21 22:00:00,-0.050622,-0.050622,-0.050622,-0.050622,-0.050622
2015-01-21 23:00:00,-0.049545,-0.049545,-0.049545,-0.049545,-0.049545
2015-01-22 00:00:00,-0.04905,-0.04905,-0.04905,-0.04905,-0.04905
2015-01-22 01:00:00,-0.04464,-0.04464,-0.04464,-0.04464,-0.04464
2015-01-22 02:00:00,-0.04097,-0.04097,-0.04097,-0.04097,-0.04097
2015-01-22 03:00:00,-0.041055,-0.041055,-0.041055,-0.041055,-0.041055
2015-01-22 04:00:00,-0.044505,-0.044505,-0.044505,-0.044505,-0.044505
2015-01-22 05:00:00,-0.050135,-0.050135,-0.050135,-0.050135,-0.050135
2015-01-22 06:00:00,-0.055,-0.055,-0.055,-0.055,-0.055
2015-01-22 07:00:00,-0.061677,-0.061677,-0.061677,-0.061677,-0.061677
2015-01-22 08:00:00,-0.065298,-0.065298,-0.065298,-0.065298,-0.065298
2015-01-22 09:00:00,-0.060647,-0.060647,-0.060647,-0.060647,-0.060647
2015-01-22 10:00:00,-0.055302,-0.055302,-0.055302,-0.055302,-0.055302
2015-01-22 11:00:00,-0.052153,-0.052153,-0.052153,-0.052153,-0.052153
2015-01-22 12:00:00,-0.050138,-0.050138,-0.050138,-0.050138,-0.050138
2015-01-22 13:00:00,-0.050688,-0.050688,-0.050688,-0.050688,-0.050688
2015-01-22 14:00:00,-0.053718,-0.053718,-0.053718,-0.053718,-0.053718
2015-01-22 15:00:00,-0.059091,-0.059091,-0.059091,-0.059091,-0.059091
2015-01-22 16:00:00,-0.067,-0.067,-0.067,-0.067,-0.067
2015-01-22 17:00:00,-0.066735,-0.066735,-0.066735,-0.066735,-0.066735
2015-01-22 18:00:00,-0.062525,-0.062525,-0.062525,-0.062525,-0.062525
2015-01-22 19:00:00,-0.059335,-0.059335,-0.059335,-0.059335,-0.059335
2015-01-22 20:00:00,-0.052545,-0.052545,-0.052545,-0.052545,-0.052545
2015-01-22 21:00:00,-0.05097,-0.05097,-0.05097,-0.05097,-0.05097
2015-01-22 22:00:00,-0.04947,-0.04947,-0.04947,-0.04947,-0.04947
2015-01-22 23:00:00,-0.04581,-0.04581,-0.04581,-0.04581,-0.04581
2015-01-23 00:00:00,-0.04451,-0.04451,-0.04451,-0.04451,-0.04451
2015-01-23 01:00:00,-0.04145,-0.04145,-0.04145,-0.04145,-0.04145
2015-01-23 02:00:00,-0.03867,-0.03867,-0.03867,-0.03867,-0.03867
2015-01-23 03:00:00,-0.038375,-0.038375,-0.038375,-0.038375,-0.038375
2015-01-23 04:00:00,-0.03841,-0.03841,-0.03841,-0.03841,-0.03841
2015-01-23 05:00:00,-0.041177,-0.041177,-0.041177,-0.041177,-0.041177
2015-01-23 06:00:00,-0.045642,-0.045642,-0.045642,-0.045642,-0.045642
2015-01-23 07:00:00,-0.04852,-0.04852,-0.04852,-0.04852,-0.04852
2015-01-23 08:00:00,-0.0496,-0.0496,-0.0496,-0.0496,-0.0496
2015-01-23 09:00:00,-0.04875,-0.04875,-0.04875,-0.04875,-0.04875
2015-01-23 10:00:00,-0.045697,-0.045697,-0.045697,-0.045697,-0.045697
2015-01-23 11:00:00,-0.041667,-0.041667,-0.041667,-0.041667,-0.041667
2015-01-23 12:00:00,-0.038305,-0.038305,-0.038305,-0.038305,-0.038305
2015-01-23 13:00:00,-0.037665,-0.037665,-0.037665,-0.037665,-0.037665
2015-01-23 14:00:00,-0.039695,-0.039695,-0.039695,-0.039695,-0.039695
2015-01-23 15:00:00,-0.044365,-0.044365,-0.044365,-0.044365,-0.044365
2015-01-23 16:00:00,-0.05075,-0.05075,-0.05075,-0.05075,-0.05075
2015-01-23 17:00:00,-0.054495,-0.054495,-0.054495,-0.054495,-0.054495
2015-01-23 18:00:00,-0.056495,-0.056495,-0.056495,-0.056495,-0.056495
2015-01-23 19:00:00,-0.05505,-0.05505,-0.05505,-0.05505,-0.05505
2015-01-23 20:00:00,-0.05077,-0.05077,-0.05077,-0.05077,-0.05077
2015-01-23 21:00:00,-0.04847,-0.04847,-0.04847,-0.04847,-0.04847
2015-01-23 22:00:00,-0.044745,-0.044745,-0.044745,-0.044745,-0.044745
2015-01-23 23:00:00,-0.041065,-0.041065,-0.041065,-0.041065,-0.041065
2015-01-24 00:00:00,-0.0386,-0.0386,-0.0386,-0.0386,-0.0386
2015-01-24 01:00:00,-0.0363,-0.0363,-0.0363,-0.0363,-0.0363
2015-01-24 02:00:00,-0.03535,-0.03535,-0.03535,-0.03535,-0.03535
2015-01-24 03:00:00,-0.03448,-0.03448,-0.03448,-0.03448,-0.03448
2015-01-24 04:00:00,-0.0338,-0.0338,-0.0338,-0.0338,-0.0338
2015-01-24 05:00:00,-0.03467,-0.03467,-0.03467,-0.03467,-0.03467
2015-01-24 06:00:00,-0.03554,-0.03554,-0.03554,-0.03554,-0.03554
2015-01-24 07:00:00,-0.036585,-0.036585,-0.036585,-0.036585,-0.036585
2015-01-24 08:00:00,-0.037895,-0.037895,-0.037895,-0.037895,-0.037895
2015-01-24 09:00:00,-0.037575,-0.037575,-0.037575,-0.037575,-0.037575
2015-01-24 10:00:00,-0.036905,-0.036905,-0.036905,-0.036905,-0.036905
2015-01-24 11:00:00,-0.035875,-0.035875,-0.035875,-0.035875,-0.035875
2015-01-24 12:00:00,-0.033005,-0.033005,-0.033005,-0.033005,-0.033005
2015-01-24 13:00:00,-0.03185,-0.03185,-0.03185,-0.03185,-0.03185
2015-01-24 14:00:00,-0.034805,-0.034805,-0.034805,-0.034805,-0.034805
2015-01-24 15:00:00,-0.03945,-0.03945,-0.03945,-0.03945,-0.03945
2015-01-24 16:00:00,-0.047005,-0.047005,-0.047005,-0.047005,-0.047005
2015-01-24 17:00:00,-0.052055,-0.052055,-0.052055,-0.052055,-0.052055
2015-01-24 18:00:00,-0.056,-0.056,-0.056,-0.056,-0.056
2015-01-24 19:00:00,-0.056,-0.056,-0.056,-0.056,-0.056
2015-01-24 20:00:00,-0.051505,-0.051505,-0.051505,-0.051505,-0.051505
2015-01-24 21:00:00,-0.05,-0.05,-0.05,-0.05,-0.05
2015-01-24 22:00:00,-0.044555,-0.044555,-0.044555,-0.044555,-0.044555
2015-01-24 23:00:00,-0.039335,-0.039335,-0.039335,-0.039335,-0.039335
2015-01-25 00:00:00,-0.03736,-0.03736,-0.03736,-0.03736,-0.03736
2015-01-25 01:00:00,-0.035345,-0.035345,-0.035345,-0.035345,-0.035345
2015-01-25 02:00:00,-0.035,-0.035,-0.035,-0.035,-0.035
2015-01-25 03:00:00,-0.03523,-0.03523,-0.03523,-0.03523,-0.03523
2015-01-25 04:00:00,-0.036775,-0.036775,-0.036775,-0.036775,-0.036775
2015-01-25 05:00:00,-0.04328,-0.04328,-0.04328,-0.04328,-0.04328
2015-01-25 06:00:00,-0.049199,-0.049199,-0.049199,-0.049199,-0.049199
2015-01-25 07:00:00,-0.053195,-0.053195,-0.053195,-0.053195,-0.053195
2015-01-25 08:00:00,-0.055992,-0.055992,-0.055992,-0.055992,-0.055992
2015-01-25 09:00:00,-0.054814,-0.054814,-0.054814,-0.054814,-0.054814
2015-01-25 10:00:00,-0.051322,-0.051322,-0.051322,-0.051322,-0.051322
2015-01-25 11:00:00,-0.047512,-0.047512,-0.047512,-0.047512,-0.047512
2015-01-25 12:00:00,-0.044846,-0.044846,-0.044846,-0.044846,-0.044846
2015-01-25 13:00:00,-0.045353,-0.045353,-0.045353,-0.045353,-0.045353
2015-01-25 14:00:00,-0.049862,-0.049862,-0.049862,-0.049862,-0.049862
2015-01-25 15:00:00,-0.053747,-0.053747,-0.053747,-0.053747,-0.053747
2015-01-25 16:00:00,-0.058395,-0.058395,-0.058395,-0.058395,-0.058395
2015-01-25 17:00:00,-0.06081,-0.06081,-0.06081,-0.06081,-0.06081
2015-01-25 18:00:00,-0.059235,-0.059235,-0.059235,-0.059235,-0.059235
2015-01-25 19:00:00,-0.056415,-0.056415,-0.056415,-0.056415,-0.056415
2015-01-25 20:00:00,-0.052325,-0.052325,-0.052325,-0.052325,-0.052325
2015-01-25 21:00:00,-0.04908,-0.04908,-0.04908,-0.04908,-0.04908
2015-01-25 22:00:00,-0.045525,-0.045525,-0.045525,-0.045525,-0.045525
2015-01-25 23:00:00,-0.042185,-0.042185,-0.042185,-0.042185,-0.042185
2015-01-26 00:00:00,-0.038715,-0.038715,-0.038715,-0.038715,-0.038715
2015-01-26 01:00:00,-0.03614,-0.03614,-0.03614,-0.03614,-0.03614
2015-01-26 02:00:00,-0.035905,-0.035905,-0.035905,-0.035905,-0.035905
2015-01-26 03:00:00,-0.03582,-0.03582,-0.03582,-0.03582,-0.03582
2015-01-26 04:00:00,-0.036945,-0.036945,-0.036945,-0.036945,-0.036945
2015-01-26 05:00:00,-0.043095,-0.043095,-0.043095,-0.043095,-0.043095
2015-01-26 06:00:00,-0.049002,-0.049002,-0.049002,-0.049002,-0.049002
2015-01-26 07:00:00,-0.052625,-0.052625,-0.052625,-0.052625,-0.052625
2015-01-26 08:00:00,-0.054455,-0.054455,-0.054455,-0.054455,-0.054455
2015-01-26 09:00:00,-0.052888,-0.052888,-0.052888,-0.052888,-0.052888
2015-01-26 10:00:00,-0.051044,-0.051044,-0.051044,-0.051044,-0.051044
2015-01-26 11:00:00,-0.048204,-0.048204,-0.048204,-0.048204,-0.048204
2015-01-26 12:00:00,-0.04572,-0.04572,-0.04572,-0.04572,-0.04572
2015-01-26 13:00:00,-0.046464,-0.046464,-0.046464,-0.046464,-0.046464
2015-01-26 14:00:00,-0.049259,-0.049259,-0.049259,-0.049259,-0.049259
2015-01-26 15:00:00,-0.052474,-0.052474,-0.052474,-0.052474,-0.052474
2015-01-26 16:00:00,-0.057525,-0.057525,-0.057525,-0.057525,-0.057525
2015-01-26 17:00:00,-0.059915,-0.059915,-0.059915,-0.059915,-0.059915
2015-01-26 18:00:00,-0.05819,-0.05819,-0.05819,-0.05819,-0.05819
2015-01-26 19:00:00,-0.05547,-0.05547,-0.05547,-0.05547,-0.05547
2015-01-26 20:00:00,-0.052745,-0.052745,-0.052745,-0.052745,-0.052745
2015-01-26 21:00:00,-0.05073,-0.05073,-0.05073,-0.05073,-0.05073
2015-01-26 22:00:00,-0.04728,-0.04728,-0.04728,-0.04728,-0.04728
2015-01-26 23:00:00,-0.04355,-0.04355,-0.04355,-0.04355,-0.04355
2015-01-27 00:00:00,-0.039965,-0.039965,-0.039965,-0.039965,-0.039965
2015-01-27 01:00:00,-0.03696,-0.03696,-0.03696,-0.03696,-0.03696
2015-01-27 02:00:00,-0.03633,-0.03633,-0.03633,-0.03633,-0.03633
2015-01-27 03:00:00,-0.03633,-0.03633,-0.03633,-0.03633,-0.03633
2015-01-27 04:00:00,-0.037995,-0.037995,-0.037995,-0.037995,-0.037995
2015-01-27 05:00:00,-0.044,-0.044,-0.044,-0.044,-0.044
2015-01-27 06:00:00,-0.050996,-0.050996,-0.050996,-0.050996,-0.050996
2015-01-27 07:00:00,-0.054147,-0.054147,-0.054147,-0.054147,-0.054147
2015-01-27 08:00:00,-0.052843,-0.052843,-0.052843,-0.052843,-0.052843
2015-01-27 09:00:00,-0.050854,-0.050854,-0.050854,-0.050854,-0.050854
2015-01-27 10:00:00,-0.049514,-0.049514,-0.049514,-0.049514,-0.049514
2015-01-27 11:00:00,-0.046853,-0.046853,-0.046853,-0.046853,-0.046853
2015-01-27 12:00:00,-0.044531,-0.044531,-0.044531,-0.044531,-0.044531
2015-01-27 13:00:00,-0.04583,-0.04583,-0.04583,-0.04583,-0.04583
2015-01-27 14:00:00,-0.048866,-0.048866,-0.048866,-0.048866,-0.048866
2015-01-27 15:00:00,-0.050938,-0.050938,-0.050938,-0.050938,-0.050938
2015-01-27 16:00:00,-0.054789,-0.054789,-0.054789,-0.054789,-0.054789
2015-01-27 17:00:00,-0.057647,-0.057647,-0.057647,-0.057647,-0.057647
2015-01-27 18:00:00,-0.056625,-0.056625,-0.056625,-0.056625,-0.056625
2015-01-27 19:00:00,-0.05365,-0.05365,-0.05365,-0.05365,-0.05365
2015-01-27 20:00:00,-0.04977,-0.04977,-0.04977,-0.04977,-0.04977
2015-01-27 21:00:00,-0.046515,-0.046515,-0.046515,-0.046515,-0.046515
2015-01-27 22:00:00,-0.0435,-0.0435,-0.0435,-0.0435,-0.0435
2015-01-27 23:00:00,-0.0415,-0.0415,-0.0415,-0.0415,-0.0415
2015-01-28 00:00:00,-0.03945,-0.03945,-0.03945,-0.03945,-0.03945
2015-01-28 01:00:00,-0.03656,-0.03656,-0.03656,-0.03656,-0.03656
2015-01-28 02:00:00,-0.03655,-0.03655,-0.03655,-0.03655,-0.03655
