,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-12-11 04:00:00,-563.4718722623275,-112.68225821501373,-1963.6107067974358,-2962.9649238921147,-31.043145651019334,-169.34343822354168,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-504.1613970158831,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2015-12-11 05:00:00,-64643.27806991482,-2161.149397655121,-357890.29069091845,-15032.068662595902,-157751.16653458576,-39989.080503622696,-13949.377363506164,-172468.8942165508,-91895.1058134062,-34981.21188265432,-40983.61620009852,-107559.91065274613,-33360.901508721065,-22458.012266045487,-4783.996348187879,-17771.4433827184,-2138.1200153334535,-2755.7039163030768,-8676.175898127838,-2415.0344605293853
2015-12-11 06:00:00,-164879.00852489044,-6188.396262243321,-584729.9367227199,-31147.729817942618,-291184.138393273,-71122.21777967307,-20877.354279742227,-259536.56275460363,-130314.40799751761,-40982.28739290504,-63775.31287577185,-126156.5418582064,-60008.57285731381,-43052.55599081851,-5700.5699525301325,-25556.22157073703,-8792.494049660452,-6820.96098119505,-10820.348453866112,-6708.291407728934
2015-12-11 07:00:00,-116083.24737717705,-4217.743070557547,-407985.95028126164,-20390.074852469093,-198670.2559143137,-44779.40057731131,-15572.599440672338,-180990.2364419551,-93144.64853090368,-31528.54537002043,-41611.84033830978,-65119.20296085005,-36467.357336542365,-20328.05495011856,-3971.158839776119,-12122.749564930085,-4332.376530314041,-3075.404987954301,-2633.4716589748896,-3179.512815751482
2015-12-11 08:00:00,-67578.81822235057,-2529.2031724489602,-174746.41631263003,-11421.849391309346,-90888.09093045261,-18477.91704211706,-5703.892120674461,-72241.62932888482,-40373.52132045962,-9702.09287196694,-18785.615865462358,-17409.709689177675,-17255.983500354112,-7810.461003547302,-1361.3174108296996,-2810.375565612421,-2251.9008250455176,-1107.8755652539085,-184.45063423042657,-856.4313889672595
2015-12-11 09:00:00,-13125.358366669561,-574.9599627436633,-44029.51123537857,-2540.4179828768115,-26751.61045091972,-4521.7644861084955,-1210.49929717161,-17408.694833473764,-10896.848225532956,-3490.622625135686,-4169.980850519612,-2585.6224469640124,-2971.3479503712865,-1717.3187451133317,-525.8772898807889,-665.201359126447,-354.259712416826,-209.54060158636796,-0.0,-32.04010150287369
2015-12-11 10:00:00,-8045.444957481733,-414.3650504749265,-26534.47166726803,-1937.6388916183425,-20415.0984230643,-3262.539897702715,-658.812566463565,-9542.171758291175,-5997.339583609908,-1951.70081074378,-1628.7856880994461,-639.0520417617763,-1575.6864890152956,-1027.6785984017356,-335.34868621818055,-391.7450219858564,-271.5286220986082,-146.5578406755257,-0.0,-0.0
2015-12-11 11:00:00,-5792.282473693285,-326.1033604612252,-16734.234059075854,-1550.8313280858881,-15447.160725396987,-2393.5931084990816,-492.0657196182472,-5773.233263574828,-3606.0744473528457,-1101.4705273728264,-810.7894202455267,-184.17361172863934,-891.7445176755609,-499.95575808533533,-212.918380477142,-200.84187084329815,-204.0302365086777,-74.99933612457791,-0.0,-0.0
2015-12-11 12:00:00,-3580.1376759196,-236.85981502619504,-9406.722687811913,-1247.680818838313,-11713.502631230373,-1753.3138213203915,-491.61854288159645,-3729.4147167375727,-2602.337561813049,-588.7937255454835,-339.3441947839521,-3.827782299991511,-280.793516903576,-224.5426371472604,-84.64751512451747,-121.9024148188807,-221.00292990223394,-53.43960677396943,-0.0,-0.0
2015-12-11 13:00:00,-2799.059304237106,-230.22878077420444,-8174.217031152908,-1335.1614241076725,-10507.261109448478,-1870.9038444645203,-580.2688080662858,-3307.5792269481003,-2635.7222760234363,-490.01276309436685,-246.5301207117945,-0.0,-173.34104479507965,-183.91695871027733,-55.97994790176271,-226.29885890208203,-305.42473420213423,-76.00599563587981,-0.0,-0.0
2015-12-11 14:00:00,-9809.832477193593,-643.8436930630775,-32893.76613986316,-2092.018039715257,-39226.755715491396,-4300.111175409758,-1616.4959744976456,-14992.395856219204,-10488.776051398585,-1018.9519579037074,-2042.4530848447282,-585.6160571635704,-1260.2454095946398,-1193.3031567618857,-424.10986148325617,-1275.582902354878,-613.479118489712,-465.5741031489981,-0.0,-0.0
2015-12-11 15:00:00,-30320.58322673864,-1545.0380413100468,-123744.70797243172,-9261.05486739264,-75640.40521885987,-18311.64191530674,-3725.1296693443032,-42666.44409123097,-23275.75677853775,-8222.545246384892,-9784.095183291885,-8117.185138024835,-10064.826219921104,-5224.724080427798,-1314.2562057939338,-5542.978768920321,-2132.5247741708167,-1045.240468944925,-334.02715734076884,-26.303588130473184
2015-12-11 16:00:00,-56925.51613640506,-2527.36471066748,-272893.74271242623,-14954.949876837427,-133878.42173859858,-36216.2522944724,-9773.235425378198,-102769.07620807484,-49551.13798375517,-25227.68676612293,-22755.265972158082,-28198.86732107909,-23247.73402918033,-11084.19263896142,-3776.3128455805054,-14324.990832836062,-2846.7715801648637,-1603.842085761619,-2643.4258141106548,-496.36370201267454
