,NORD,CNOR,CSUD,SUD,SARD,SICI
2015-11-06 22:00:00,-25647587.576432507,-4126312.759251722,-5980847.967289297,-3246959.605332501,-1090418.0974699154,-2294967.419821299
2015-11-06 23:00:00,-24460130.154036704,-4030211.6702955742,-5717690.3761979705,-3118166.2851115917,-1078489.5391186334,-2213081.4359572483
2015-11-07 00:00:00,-23441322.95050124,-3857949.5775091765,-5537007.71638166,-3044456.3411961817,-1056663.8792446682,-2155582.7949807947
2015-11-07 01:00:00,-22675538.875870842,-3860746.846341174,-5426365.727165603,-3029923.537043271,-1058664.8846440627,-2138935.9685766962
2015-11-07 02:00:00,-22383320.41525096,-3849641.706255797,-5403896.058295504,-3069470.0635628705,-1064693.3129888405,-2154345.9136598064
2015-11-07 03:00:00,-22777979.633116327,-3962568.9010607386,-5670450.631426092,-3264828.6202704604,-1106582.6870804117,-2274293.6655013626
2015-11-07 04:00:00,-24680290.013238166,-4511158.4882526565,-6373260.2944019195,-3623438.4378196397,-1294163.847752687,-2550097.3283929136
2015-11-07 05:00:00,-26693102.511822544,-4959286.804316944,-7121085.759166235,-3959997.783373345,-1395085.590202984,-2845007.9876850615
2015-11-07 06:00:00,-26703389.119600855,-5010636.910952762,-7355233.385369051,-3907008.2369974405,-1371521.3097282718,-2928486.2605667994
2015-11-07 07:00:00,-27994514.618811816,-4934645.037852653,-7438656.824418085,-3776173.148215584,-1297207.9532954542,-2805203.1272674548
2015-11-07 08:00:00,-29977655.40859082,-4798384.622998243,-7596354.377858921,-3647025.9026568676,-1301539.7694930816,-2727960.27771835
2015-11-07 09:00:00,-30018499.62172513,-4740872.627398773,-7523831.244723804,-3606545.2646107394,-1275990.9071359076,-2612753.7943056505
2015-11-07 10:00:00,-29302948.86668789,-4608990.349682106,-7601801.448170758,-3691466.2814704217,-1284296.9365900918,-2725019.3080840204
2015-11-07 11:00:00,-28927180.113726813,-4418145.529201072,-7526026.907392094,-3548166.1927343113,-1265489.4975707142,-2729979.698896168
2015-11-07 12:00:00,-27994178.125437826,-4400536.274502094,-7590218.528726945,-3546076.242562247,-1268236.1789726247,-2832000.079741185
2015-11-07 13:00:00,-27926217.150126968,-4717941.3065770725,-7739113.34514409,-3927455.221399758,-1300317.7971567533,-2931696.911047652
2015-11-07 14:00:00,-28166331.82353522,-5044196.427410212,-7911151.821335316,-4259595.886950248,-1383539.2569586227,-3095104.555689274
2015-11-07 15:00:00,-27324554.197415184,-5576327.133035963,-8603799.930730907,-4727411.005663407,-1502030.9011602954,-3467175.6431800546
2015-11-07 16:00:00,-32290326.922385715,-5834673.909982462,-9058478.067664944,-4900085.769431703,-1578054.27479936,-3533136.8714374457
2015-11-07 17:00:00,-32591810.53812301,-5694781.680196011,-9034146.794391742,-4721052.98239206,-1554215.7853030819,-3484522.058984395
2015-11-07 18:00:00,-32141417.220958047,-5274589.891258525,-8582705.515782382,-4401015.808078774,-1467425.162844673,-3238444.59423655
2015-11-07 19:00:00,-29854423.41120276,-4823992.197044282,-7672148.340974239,-4210532.225861604,-1356702.4480706071,-2977929.0238684835
2015-11-07 20:00:00,-27347596.468601868,-4514018.080817703,-7094636.570548644,-3923393.2980347425,-1265419.85862936,-2784588.5409986167
2015-11-07 21:00:00,-25106055.427765172,-4172910.267531848,-6467999.238679164,-3557752.816637656,-1170173.7706723926,-2552410.7844557976
2015-11-07 22:00:00,-23450879.84711665,-3855915.7517019175,-5956628.411527354,-3151281.3093620827,-1092356.4626995046,-2251822.880541753
